,location,total_cases,total_deaths,total_vaccinations,total_tests
25420,Thailand,0.0010202381931637746,0.000448971546552675,0.0005864765562695587,0.0005874891702228725
25421,Thailand,0.0010435306053427768,0.0004828186254502159,0.0006182303698299078,0.0005953176923476186
25422,Thailand,0.0011009335394420118,0.0005146746997067251,0.0006437941925772226,0.0006026693314493495
25423,Thailand,0.0011908260409074195,0.0005853553644633546,0.0006860857466288199,0.0006217852427774706
25424,Thailand,0.0013039992085043359,0.0006102429224762524,0.0007093219219423039,0.0006277112252132187
25425,Thailand,0.0013330471839550027,0.0006450855036943091,0.0007410308914750292,0.0006350742600175934
25426,Thailand,0.0013729132691469004,0.0006739550709892705,0.0007696556221078632,0.0006427301101146614
25427,Thailand,0.0014038758503389576,0.0006988426290021683,0.0008024220622919904,0.0006504900409625424
25428,Thailand,0.001444763841662763,0.0007306987032586773,0.000851899871770321,0.0006587238159794002
25429,Thailand,0.0014806127786119888,0.0007545907589510592,0.0008681231077638344,0.0006651490387214456
25430,Thailand,0.0015203379112339681,0.0007715142983998296,0.0008819317352699488,0.000671247476123869
25431,Thailand,0.0015522049380830012,0.0008013793680153069,0.0009163674034823205,0.0006773232306515063
25432,Thailand,0.0015900976872960425,0.0008272624283487205,0.0009536103684239869,0.0006862542056091584
25433,Thailand,0.0016189342338918317,0.0008680780234898728,0.0009722918449317765,0.00069350046159406
25434,Thailand,0.0016579663497117128,0.0009148666325541205,0.0010141567747205733,0.0007015052372530293
25435,Thailand,0.001702119742238626,0.0009487137114516615,0.001061750529038326,0.0007096494746062577
25436,Thailand,0.0017585360083484328,0.0009825607903492023,0.0010751446522891059,0.000716128202885478
25437,Thailand,0.0018117221113976118,0.0010064528460415841,0.0010937949197776706,0.0007224890670402116
25438,Thailand,0.0018761491818977765,0.0010253673901313865,0.001110452961039024,0.0007285422472235642
25439,Thailand,0.0019023428678075973,0.001063196478310991,0.0011373772546243888,0.0007365436584369911
25440,Thailand,0.0019883944117427303,0.001139850156990716,0.001200362206423119,0.0007498441799102589
25441,Thailand,0.0020192982626973215,0.001170710728926709,0.001255312805272688,0.0007558098845095081
25442,Thailand,0.002052386878485647,0.001206548812465282,0.0012697231911494857,0.0007614970998422446
25443,Thailand,0.002083760571339966,0.001229445365837148,0.0012780832692992938,0.0007664690991709596
25444,Thailand,0.002112174260226,0.0012622969424141727,0.0014043879881030007,0.0007716507794283193
25445,Thailand,0.0021434422386528806,0.0012901710073886183,0.0015474428602248018,0.0007777328287250361
25446,Thailand,0.0021749216459346385,0.001325013588606675,0.0016494551450643693,0.0007849663866412776
